id,status,published,last_updated,league_id,competition_name,competition_id,competition_type,match_type,game_type,countdown_cricket,match_date,match_time,ground_name,ground_id,home_team_name,home_team_id,home_club_name,home_club_id,away_team_name,away_team_id,away_club_name,away_club_id,umpire_1_name,umpire_1_id,umpire_2_name,umpire_2_id,umpire_3_name,umpire_3_id,referee_name,referee_id,scorer_1_name,scorer_1_id,scorer_2_name,scorer_2_id,toss_won_by_team_id,toss,batted_first,no_of_overs,balls_per_innings,no_of_innings,result,result_description,result_applied_to,home_confirmed,away_confirmed,result_locked,scorecard_locked,match_notes,points,innings,league_name,starting_runs,dismissal_penalty
6845727,New,Yes,18/05/2025,,,,Friendly,Limited Overs,Standard,no,18/05/2025,14:00,Harwell,11535,Friendly XI,15138,Harwell International CC,3220,Friendly XI,121326,Wantage & Grove CC,6648,,,,,,,,,Simon Wilkinson,5626441,,,121326,Wantage & Grove CC - Friendly XI won the toss and elected to field,15138,,,1,W,Harwell International CC - Friendly XI - Won,15138,false,false,false,false,"<b>Harwell International CC Friendly XI Innings</b><br/>
14.3 1st Wicket: 50 runs in 87 balls, 47 minutes, Dan Strangward 15 (44), Jay Mumtaz 31 (43), 4 extras<br/>14.3 Harwell International CC Friendly XI: 50 runs in 14.3 overs, 47 minutes, 4 extras<br/>17.2 Jay Mumtaz: 50 runs in 56 balls, 57 minutes (10x4)<br/>21.1 Harwell International CC Friendly XI: 100 runs in 21.1 overs, 78 minutes, 8 extras<br/>26.7 4th Wicket: 50 runs in 35 balls, 26 minutes, Jamie Ross 26 (14), Raunakk Banerjee 15 (21), 9 extras<br/>26.7 Harwell International CC Friendly XI: 150 runs in 27.0 overs, 107 minutes, 17 extras<br/>33.5 Harwell International CC Friendly XI: 200 runs in 33.4 overs, 135 minutes, 23 extras
<br/>
<br/>
<b>Wantage & Grove CC Friendly XI Innings</b><br/>
13.7 Wantage & Grove CC Friendly XI: 50 runs in 13.5 overs, 55 minutes, 7 extras<br/>27.2 Wantage & Grove CC Friendly XI: 100 runs in 27.2 overs, 111 minutes, 17 extras
<br/>
",,,NA,NA,NA
6924716,New,Yes,25/07/2025,16676,Division 3 South,128550,League,Limited Overs,Standard,no,21/05/2025,18:00,Harwell,11535,Midweek XI,15137,Harwell International CC,3220,Midweek XI,329065,Chilton Foliat CC,26576,,,,,,,,,,,,,15137,Harwell International CC - Midweek XI won the toss and elected to field,329065,20,,1,W,Harwell International CC - Midweek XI - Won,15137,false,true,true,false,"<b>Chilton Foliat CC Midweek XI Innings</b><br/>
9.3 Chilton Foliat CC Midweek XI: 50 runs in 9.3 overs, 30 minutes, 6 extras<br/>13.4 D Lester: 50 runs in 42 balls, 44 minutes (4x4, 3x6)<br/>16.2 Chilton Foliat CC Midweek XI: 100 runs in 16.2 overs, 57 minutes, 15 extras
<br/>
<br/>
<b>Harwell International CC Midweek XI Innings</b><br/>
5.6 Harwell International CC Midweek XI: 50 runs in 6.0 overs, 25 minutes, 8 extras<br/>8.1 3rd Wicket: 50 runs in 17 balls, 13 minutes, Tom Skirrow 27 (10), Ethin George 14 (7), 10 extras<br/>9.2 Harwell International CC Midweek XI: 100 runs in 9.2 overs, 38 minutes, 16 extras<br/>12.1 Tom Skirrow: 50 runs in 30 balls, 47 minutes (7x4, 1x6)
<br/>
",,,Downs League,NA,NA
6910829,New,Yes,24/05/2025,275,Division 9B,126849,League,Limited Overs,Standard,no,24/05/2025,13:00,Hanney,,2nd XI,378559,Golden Sparrows CC,21345,2nd XI,378560,Harwell International CC,3220,,,,,,,,,,,,,378559,Golden Sparrows CC - 2nd XI won the toss and elected to field,378560,40,,1,W,Golden Sparrows CC - 2nd XI - Won,378559,false,false,true,false,"<b>Harwell International CC 2nd XI Innings</b><br/>
9.3 1st Wicket: 50 runs in 58 balls, 45 minutes, Thomas Forrest 10 (25), Raunakk Banerjee 29 (33), 11 extras<br/>9.3 Harwell International CC 2nd XI: 50 runs in 9.3 overs, 45 minutes, 11 extras<br/>19.2 Raunakk Banerjee: 50 runs in 60 balls, 82 minutes (9x4)<br/>20.4 1st Wicket: 100 runs in 125 balls, 94 minutes, Thomas Forrest 25 (59), Raunakk Banerjee 57 (66), 18 extras<br/>20.4 Harwell International CC 2nd XI: 100 runs in 20.4 overs, 94 minutes, 18 extras<br/>29.2 Harwell International CC 2nd XI: 150 runs in 29.2 overs, 132 minutes, 21 extras<br/>36.4 Raunakk Banerjee: 100 runs in 104 balls, 167 minutes (16x4)<br/>39.8 Harwell International CC 2nd XI: 200 runs in 40.0 overs, 182 minutes, 25 extras
<br/>
<br/>
<b>Golden Sparrows CC 2nd XI Innings</b><br/>
7.7 Golden Sparrows CC 2nd XI: 50 runs in 7.5 overs, 45 minutes, 21 extras<br/>9.9 3rd Wicket: 50 runs in 46 balls, 35 minutes, A Chaudhari 18 (20), Vikas Nethaji 11 (26), 21 extras<br/>15.7 Golden Sparrows CC 2nd XI: 100 runs in 16.0 overs, 80 minutes, 37 extras<br/>26.6 A Chaudhari: 50 runs in 79 balls, 115 minutes (7x4)<br/>27.2 Golden Sparrows CC 2nd XI: 150 runs in 27.1 overs, 129 minutes, 55 extras<br/>37.5 Golden Sparrows CC 2nd XI: 200 runs in 37.5 overs, 178 minutes, 73 extras
<br/>
",,,Cherwell League,NA,NA
6910108,New,Yes,24/05/2025,275,Division 6C,126840,League,Limited Overs,Standard,no,24/05/2025,13:00,Harwell,11535,1st XI,284082,Harwell International CC,3220,1st XI,259398,Golden Sparrows CC,21345,,,,,,,,,,,,,284082,Harwell International CC - 1st XI won the toss and elected to field,259398,45,,1,W,Golden Sparrows CC - 1st XI - Won,259398,false,false,true,false,"<b>Golden Sparrows CC 1st XI Innings</b><br/>
18.2 Golden Sparrows CC 1st XI: 50 runs in 18.2 overs, 77 minutes, 12 extras<br/>29.6 Golden Sparrows CC 1st XI: 100 runs in 30.0 overs, 126 minutes, 15 extras<br/>44.6 Golden Sparrows CC 1st XI: 150 runs in 45.0 overs, 181 minutes, 18 extras
<br/>
<br/>
<b>Harwell International CC 1st XI Innings</b><br/>
15.3 Harwell International CC 1st XI: 50 runs in 15.3 overs, 68 minutes, 8 extras
<br/>
",,,Cherwell League,NA,NA
6924731,New,Yes,30/05/2025,16676,Division 3 South,128550,League,Limited Overs,Standard,no,28/05/2025,18:00,Harwell,11535,Midweek XI,15137,Harwell International CC,3220,Wednesday XI,230068,Donnington CC,7773,,,,,,,,,,,,,230068,Donnington CC - Wednesday XI won the toss and elected to bat,230068,20,,1,W,Donnington CC - Wednesday XI - Won,230068,false,true,true,false,"<b>Donnington CC Wednesday XI Innings</b><br/>
4.6 Donnington CC Wednesday XI: 50 runs in 5.0 overs, 21 minutes, 8 extras<br/>7.6 2nd Wicket: 50 runs in 37 balls, 22 minutes, Iain Dadd 31 (20), P Sergeant 14 (17), 8 extras<br/>9.2 Iain Dadd: 50 runs in 29 balls, 35 minutes (10x4)<br/>11.2 Donnington CC Wednesday XI: 100 runs in 11.2 overs, 45 minutes, 14 extras<br/>12.1 2nd Wicket: 100 runs in 58 balls, 41 minutes, Iain Dadd 68 (37), P Sergeant 16 (21), 18 extras<br/>13.5 Rakesh Shah: Hat-trick (0.5-0-0-3)<br/>17.2 Donnington CC Wednesday XI: 150 runs in 17.2 overs, 72 minutes, 24 extras
<br/>
<br/>
<b>Harwell International CC Midweek XI Innings</b><br/>
4.5 Harwell International CC Midweek XI: 50 runs in 4.5 overs, 22 minutes, 16 extras<br/>12.1 Harwell International CC Midweek XI: 100 runs in 12.1 overs, 51 minutes, 24 extras<br/>16.2 Rakesh Shah: 50 runs in 44 balls, 63 minutes (5x4)<br/>18.4 Harwell International CC Midweek XI: 150 runs in 18.4 overs, 75 minutes, 34 extras
<br/>
",,,Downs League,NA,NA
6910831,New,Yes,31/05/2025,275,Division 9B,126849,League,Limited Overs,Standard,no,31/05/2025,13:00,Abingdon Vale CC - Hales Meadow,14131,4th XI,93320,Abingdon Vale CC,599,2nd XI,378560,Harwell International CC,3220,Nathaniel Brown,4958839,,,,,,,,,,,378560,Harwell International CC - 2nd XI won the toss and elected to bat,378560,40,,1,W,Harwell International CC - 2nd XI - Won,378560,false,false,true,false,"<b>Harwell International CC 2nd XI Innings</b><br/>
16.2 Harwell International CC 2nd XI: 50 runs in 16.2 overs, 74 minutes, 14 extras<br/>26.4 Harwell International CC 2nd XI: 100 runs in 26.4 overs, 123 minutes, 30 extras<br/>29.3 4th Wicket: 50 runs in 18 balls, 15 minutes, Joe Braham 6 (7), Jayesh Manwani 40 (11), 5 extras<br/>29.7 Harwell International CC 2nd XI: 150 runs in 30.0 overs, 138 minutes, 36 extras<br/>38.4 Giriraj Deshpande: 5 wickets (7.4-2-23-5)
<br/>
<br/>
<b>Abingdon Vale CC 4th XI Innings</b><br/>
14.3 Abingdon Vale CC 4th XI: 50 runs in 14.3 overs, 49 minutes, 7 extras
<br/>
",,,Cherwell League,NA,NA
6910110,New,Yes,31/05/2025,275,Division 6C,126840,League,Limited Overs,Standard,no,31/05/2025,13:00,Harwell,11535,1st XI,284082,Harwell International CC,3220,2nd XI,191770,Stokenchurch CC,6076,,,,,,,,,,,,,284082,Harwell International CC - 1st XI won the toss and elected to bat,284082,45,,1,W,Stokenchurch CC - 2nd XI - Won,191770,false,false,true,false,"<b>Harwell International CC 1st XI Innings</b><br/>
13.1 Harwell International CC 1st XI: 50 runs in 13.1 overs, 48 minutes, 5 extras<br/>15.6 4th Wicket: 50 runs in 65 balls, 41 minutes, Graham Stevens 23 (25), Raunakk Banerjee 28 (40), 2 extras<br/>20.5 Raunakk Banerjee: 50 runs in 56 balls, 56 minutes (8x4, 1x6)<br/>22.3 Harwell International CC 1st XI: 100 runs in 22.3 overs, 84 minutes, 14 extras<br/>23.6 4th Wicket: 100 runs in 113 balls, 68 minutes, Graham Stevens 33 (50), Raunakk Banerjee 56 (63), 11 extras<br/>30.5 Graham Stevens: 50 runs in 73 balls, 99 minutes (6x4)<br/>32.4 Harwell International CC 1st XI: 150 runs in 32.4 overs, 122 minutes, 17 extras<br/>33.1 4th Wicket: 150 runs in 168 balls, 103 minutes, Graham Stevens 69 (80), Raunakk Banerjee 67 (88), 14 extras<br/>40.2 Harwell International CC 1st XI: 200 runs in 40.2 overs, 151 minutes, 21 extras<br/>43.1 6th Wicket: 50 runs in 34 balls, 21 minutes, Max Schofield 25 (17), Ethin George 17 (17), 9 extras
<br/>
<br/>
<b>Stokenchurch CC 2nd XI Innings</b><br/>
13.1 Stokenchurch CC 2nd XI: 50 runs in 13.1 overs, 50 minutes, 8 extras<br/>17.4 3rd Wicket: 50 runs in 64 balls, 43 minutes, Huzaifa Latif 26 (34), K Patel 22 (30), 4 extras<br/>18.5 Huzaifa Latif: 50 runs in 63 balls, 77 minutes (7x4)<br/>19.1 Stokenchurch CC 2nd XI: 100 runs in 19.1 overs, 79 minutes, 11 extras<br/>27.2 K Patel: 50 runs in 62 balls, 74 minutes (5x4, 2x6)<br/>27.4 3rd Wicket: 100 runs in 126 balls, 77 minutes, Huzaifa Latif 44 (62), K Patel 54 (64), 5 extras<br/>28.4 Stokenchurch CC 2nd XI: 150 runs in 28.3 overs, 111 minutes, 16 extras<br/>33.5 3rd Wicket: 150 runs in 163 balls, 104 minutes, Huzaifa Latif 66 (81), K Patel 74 (82), 10 extras<br/>38.1 Stokenchurch CC 2nd XI: 200 runs in 38.1 overs, 154 minutes, 21 extras<br/>42.3 Huzaifa Latif: 100 runs in 129 balls, 174 minutes (13x4)
<br/>
",,,Cherwell League,NA,NA
7140705,New,Yes,01/06/2025,,,,Friendly,Limited Overs,Standard,no,01/06/2025,13:30,Harwell,11535,Friendly XI,15138,Harwell International CC,3220,Friendly XI,204393,Far from the MCC,14355,,,,,,,,,,,,,15138,Harwell International CC - Friendly XI won the toss and elected to bat,15138,,,1,W,Harwell International CC - Friendly XI - Won,15138,false,false,false,false,"<b>Harwell International CC Friendly XI Innings</b><br/>
8.1 1st Wicket: 50 runs in 50 balls, 32 minutes, Dan Strangward 13 (24), Jayesh Manwani 31 (26), 7 extras<br/>8.1 Harwell International CC Friendly XI: 50 runs in 8.1 overs, 32 minutes, 7 extras<br/>14.2 Jayesh Manwani: 50 runs in 45 balls, 58 minutes (9x4)<br/>16.2 Harwell International CC Friendly XI: 100 runs in 16.2 overs, 66 minutes, 8 extras<br/>22.1 Jamie Ross: 50 runs in 39 balls, 57 minutes (6x4, 2x6)<br/>22.1 2nd Wicket: 50 runs in 43 balls, 32 minutes, Jamie Ross 33 (24), Raunakk Banerjee 17 (19), 5 extras<br/>22.2 Harwell International CC Friendly XI: 150 runs in 22.2 overs, 94 minutes, 13 extras<br/>27.5 Raunakk Banerjee: 50 runs in 36 balls, 54 minutes (6x4, 1x6)<br/>30.1 Harwell International CC Friendly XI: 200 runs in 30.1 overs, 123 minutes, 13 extras
<br/>
<br/>
<b>Far from the MCC Friendly XI Innings</b><br/>
8.4 1st Wicket: 50 runs in 53 balls, 32 minutes, C Williams 33 (30), D Shorton 12 (23), 5 extras<br/>8.4 Far from the MCC Friendly XI: 50 runs in 8.4 overs, 32 minutes, 5 extras<br/>10.3 C Williams: 50 runs in 35 balls, 41 minutes (11x4)<br/>12.1 Far from the MCC Friendly XI: 100 runs in 12.1 overs, 50 minutes, 14 extras<br/>24.1 Far from the MCC Friendly XI: 150 runs in 24.1 overs, 102 minutes, 27 extras<br/>30.7 Far from the MCC Friendly XI: 200 runs in 31.0 overs, 128 minutes, 40 extras<br/>31.5 7th Wicket: 50 runs in 39 balls, 24 minutes, G Timms 32 (24), M Rundel 9 (15), 12 extras<br/>34.1 G Timms: 50 runs in 47 balls, 65 minutes (3x4)
<br/>
",,,NA,NA,NA
6924897,New,Yes,09/06/2025,16676,Division 3 South,128550,League,Limited Overs,Standard,no,04/06/2025,18:00,Blewbury Clubhouse,61006,Downs 3rd XI,381696,Didcot CC,2301,Midweek XI,15137,Harwell International CC,3220,,,,,,,,,,,,,15137,Harwell International CC - Midweek XI won the toss and elected to bat,15137,20,,1,W,Harwell International CC - Midweek XI - Won,15137,false,false,true,false,"<b>Harwell International CC Midweek XI Innings</b><br/>
6.2 Harwell International CC Midweek XI: 50 runs in 6.2 overs, 30 minutes, 11 extras<br/>10.4 2nd Wicket: 50 runs in 37 balls, 23 minutes, Max Schofield 17 (17), Sooraj Pradeep 14 (20), 19 extras<br/>12.2 Harwell International CC Midweek XI: 100 runs in 12.2 overs, 50 minutes, 21 extras
<br/>
<br/>
<b>Didcot CC Downs 3rd XI Innings</b><br/>
7.6 Didcot CC Downs 3rd XI: 50 runs in 8.0 overs, 27 minutes, 19 extras<br/>16.2 Didcot CC Downs 3rd XI: 100 runs in 16.2 overs, 59 minutes, 30 extras
<br/>
",,,Downs League,NA,NA
6910117,New,Yes,08/06/2025,275,Division 6C,126840,League,Limited Overs,Standard,no,07/06/2025,13:00,Steventon Green,,1st XI,189998,Steventon CC,6038,1st XI,284082,Harwell International CC,3220,,,,,,,,,,,,,189998,Steventon CC - 1st XI won the toss and elected to field,284082,45,,1,W,Harwell International CC - 1st XI - Won,284082,true,false,true,false,"<b>Harwell International CC 1st XI Innings</b><br/>
11.1 1st Wicket: 50 runs in 68 balls, 48 minutes, James Wilson 14 (27), Raunakk Banerjee 34 (41), 5 extras<br/>11.1 Harwell International CC 1st XI: 50 runs in 11.1 overs, 48 minutes, 5 extras<br/>25.6 Harwell International CC 1st XI: 100 runs in 26.0 overs, 116 minutes, 9 extras
<br/>
<br/>
<b>Steventon CC 1st XI Innings</b><br/>
13.4 Steventon CC 1st XI: 50 runs in 13.4 overs, 63 minutes, 10 extras
<br/>
",,,Cherwell League,NA,NA
6910838,New,Yes,07/06/2025,275,Division 9B,126849,League,Limited Overs,Standard,no,07/06/2025,13:00,Harwell,11535,2nd XI,378560,Harwell International CC,3220,2nd XI,126922,Sunningwell CC,6158,,,,,,,,,,,,,126922,Sunningwell CC - 2nd XI won the toss and elected to field,378560,40,,1,A,Abandoned,,false,false,true,false,"<b>Harwell International CC 2nd XI Innings</b><br/>
12.4 1st Wicket: 50 runs in 77 balls, 63 minutes, Thomas Forrest 23 (43), Sooraj Pradeep 16 (34), 12 extras<br/>12.4 Harwell International CC 2nd XI: 50 runs in 12.4 overs, 63 minutes, 12 extras<br/>21.3 1st Wicket: 100 runs in 130 balls, 95 minutes, Thomas Forrest 36 (67), Sooraj Pradeep 47 (63), 17 extras<br/>21.3 Harwell International CC 2nd XI: 100 runs in 21.2 overs, 95 minutes, 17 extras<br/>21.7 Sooraj Pradeep: 50 runs in 64 balls, 96 minutes (7x4)
<br/>
<br/>
<b>Sunningwell CC 2nd XI Innings</b><br/>
8.6 Sunningwell CC 2nd XI: 50 runs in 8.5 overs, 38 minutes, 3 extras<br/>13.10 Sunningwell CC 2nd XI: 100 runs in 14.0 overs, 64 minutes, 12 extras
<br/>
",,,Cherwell League,NA,NA
7027950,New,Yes,05/07/2025,,,,Friendly,Limited Overs,Standard,no,08/06/2025,13:00,Harwell,11535,Friendly XI,15138,Harwell International CC,3220,Friendly XI,196653,Ewelme & Benson CC,2633,,,,,,,,,,,,,196653,Ewelme & Benson CC - Friendly XI won the toss and elected to bat,196653,,,1,W,Ewelme & Benson CC - Friendly XI - Won,196653,false,true,false,false,"<b>Ewelme & Benson CC Friendly XI Innings</b><br/>
12.1 Ewelme & Benson CC Friendly XI: 50 runs in 12.1 overs, 43 minutes, 13 extras<br/>21.6 Ewelme & Benson CC Friendly XI: 100 runs in 22.0 overs, 86 minutes, 20 extras<br/>23.5 4th Wicket: 50 runs in 55 balls, 43 minutes, Baz Stokes 17 (29), Aiden Pugh 24 (26), 9 extras<br/>29.6 Ewelme & Benson CC Friendly XI: 150 runs in 30.0 overs, 120 minutes, 29 extras
<br/>
<br/>
<b>Harwell International CC Friendly XI Innings</b><br/>
10.4 Harwell International CC Friendly XI: 50 runs in 10.3 overs, 43 minutes, 5 extras<br/>19.3 Harwell International CC Friendly XI: 100 runs in 19.3 overs, 85 minutes, 19 extras<br/>23.1 Jamie Ross: 50 runs in 44 balls, 79 minutes (7x4, 1x6)
<br/>
",,,NA,NA,NA
6924911,New,Yes,11/06/2025,16676,Division 3 South,128550,League,Limited Overs,Standard,no,11/06/2025,18:00,Harwell,11535,Midweek XI,15137,Harwell International CC,3220,Midweek Development XI,329433,Newbury CC,4560,,,,,,,,,,,,,15137,Harwell International CC - Midweek XI won the toss and elected to field,329433,20,,1,W,Harwell International CC - Midweek XI - Won,15137,false,false,true,false,"<b>Newbury CC Midweek Development XI Innings</b><br/>
10.4 Newbury CC Midweek Development XI: 50 runs in 10.4 overs, 35 minutes, 8 extras<br/>15.4 Newbury CC Midweek Development XI: 100 runs in 15.4 overs, 61 minutes, 18 extras<br/>16.1 5th Wicket: 50 runs in 23 balls, 22 minutes, Faiz Ahmed 26 (14), Jagjit Singh 15 (9), 10 extras
<br/>
<br/>
<b>Harwell International CC Midweek XI Innings</b><br/>
7.3 Harwell International CC Midweek XI: 50 runs in 7.3 overs, 29 minutes, 18 extras<br/>16.5 Harwell International CC Midweek XI: 100 runs in 16.5 overs, 63 minutes, 34 extras
<br/>
",,,Downs League,NA,NA
6910842,New,Yes,07/09/2025,275,Division 9B,126849,League,Limited Overs,Standard,no,14/06/2025,13:00,Stanton Harcourt,,2nd XI,356214,Stanton Harcourt CC,6010,2nd XI,378560,Harwell International CC,3220,,,,,,,,,,,,,378560,Harwell International CC - 2nd XI won the toss and elected to field,356214,40,,1,W,Stanton Harcourt CC - 2nd XI - Won,356214,false,false,true,false,"<b>Stanton Harcourt CC 2nd XI Innings</b><br/>
8.4 Stanton Harcourt CC 2nd XI: 50 runs in 8.4 overs, 39 minutes, 7 extras<br/>9.4 3rd Wicket: 50 runs in 33 balls, 21 minutes, P Farrell 13 (14), O Pascoe 34 (19), 7 extras<br/>13.1 O Pascoe: 50 runs in 31 balls, 35 minutes (6x4, 4x6)<br/>14.1 Stanton Harcourt CC 2nd XI: 100 runs in 14.1 overs, 63 minutes, 9 extras<br/>21.2 Stanton Harcourt CC 2nd XI: 150 runs in 21.1 overs, 94 minutes, 20 extras<br/>25.1 O Pascoe: 100 runs in 59 balls, 84 minutes (12x4, 6x6)
<br/>
<br/>
<b>Harwell International CC 2nd XI Innings</b><br/>
10.5 Harwell International CC 2nd XI: 50 runs in 10.5 overs, 35 minutes, 8 extras<br/>23.2 Harwell International CC 2nd XI: 100 runs in 23.2 overs, 80 minutes, 21 extras<br/>26.6 6th Wicket: 50 runs in 62 balls, 33 minutes, Matt Davies 39 (38), James Warren 2 (24), 9 extras<br/>34.4 Harwell International CC 2nd XI: 150 runs in 34.4 overs, 119 minutes, 25 extras
<br/>
",,,Cherwell League,NA,NA
6910120,New,Yes,14/06/2025,275,Division 6C,126840,League,Limited Overs,Standard,no,14/06/2025,13:00,Harwell,11535,1st XI,284082,Harwell International CC,3220,2nd XI,77935,Abingdon Vale CC,599,Arthur Strain,6362215,,,,,,,,,,,284082,Harwell International CC - 1st XI won the toss and elected to field,77935,45,,1,D,Abingdon Vale CC - 2nd XI - Winning Draw,77935,false,false,true,false,"<b>Abingdon Vale CC 2nd XI Innings</b><br/>
15.6 Abingdon Vale CC 2nd XI: 50 runs in 16.0 overs, 66 minutes, 3 extras<br/>20.7 Gareth Ellis: 50 runs in 68 balls, 85 minutes (9x4)<br/>24.2 Abingdon Vale CC 2nd XI: 100 runs in 24.2 overs, 98 minutes, 14 extras<br/>33.5 Abingdon Vale CC 2nd XI: 150 runs in 33.5 overs, 133 minutes, 16 extras<br/>35.1 5th Wicket: 50 runs in 53 balls, 32 minutes, Paul Butcher 33 (27), mark cairns 17 (26), 2 extras<br/>36.2 Paul Butcher: 50 runs in 58 balls, 67 minutes (9x4)<br/>42.3 Abingdon Vale CC 2nd XI: 200 runs in 42.3 overs, 167 minutes, 18 extras
<br/>
<br/>
<b>Harwell International CC 1st XI Innings</b><br/>
14.1 Harwell International CC 1st XI: 50 runs in 14.1 overs, 63 minutes, 9 extras<br/>22.3 Harwell International CC 1st XI: 100 runs in 22.3 overs, 106 minutes, 15 extras<br/>29.1 7th Wicket: 50 runs in 64 balls, 44 minutes, Max Schofield 38 (37), Toby Gallington 8 (27), 4 extras<br/>34.3 Harwell International CC 1st XI: 150 runs in 34.3 overs, 160 minutes, 21 extras
<br/>
",,,Cherwell League,NA,NA
7197116,New,Yes,14/09/2025,,,,Friendly,Limited Overs,Standard,no,15/06/2025,13:30,Harwell,11535,Friendly XI,15138,Harwell International CC,3220,Friendly XI,219953,Didcot CC,2301,,,,,,,,,,,,,219953,Didcot CC - Friendly XI won the toss and elected to bat,219953,,,1,W,Didcot CC - Friendly XI - Won,219953,false,false,false,false,,,,NA,NA,NA
6924776,New,Yes,18/06/2025,16676,Division 3 South,128550,League,Limited Overs,Standard,no,18/06/2025,18:00,Harwell,11535,Midweek XI,15137,Harwell International CC,3220,Midweek XI,222461,The Pirates CC,16332,,,,,,,,,,,,,15137,Harwell International CC - Midweek XI won the toss and elected to field,222461,20,,1,W,Harwell International CC - Midweek XI - Won,15137,false,false,true,false,"<b>The Pirates CC Midweek XI Innings</b><br/>
6.5 The Pirates CC Midweek XI: 50 runs in 6.5 overs, 21 minutes, 7 extras<br/>8.1 2nd Wicket: 50 runs in 27 balls, 18 minutes, Jason Douglass 29 (19), Ezra Butler 15 (8), 8 extras<br/>12.1 Jason Douglass: 50 runs in 36 balls, 47 minutes (8x4, 1x6)<br/>12.6 The Pirates CC Midweek XI: 100 runs in 13.0 overs, 51 minutes, 19 extras<br/>19.4 The Pirates CC Midweek XI: 150 runs in 19.3 overs, 78 minutes, 25 extras
<br/>
<br/>
<b>Harwell International CC Midweek XI Innings</b><br/>
5.6 Harwell International CC Midweek XI: 50 runs in 6.0 overs, 26 minutes, 19 extras<br/>9.4 3rd Wicket: 50 runs in 27 balls, 18 minutes, Sooraj Pradeep 22 (13), Raunakk Banerjee 18 (14), 10 extras<br/>10.3 Harwell International CC Midweek XI: 100 runs in 10.3 overs, 44 minutes, 27 extras<br/>18.3 Harwell International CC Midweek XI: 150 runs in 18.3 overs, 76 minutes, 44 extras
<br/>
",,,Downs League,NA,NA
6910126,New,Yes,21/06/2025,275,Division 6C,126840,League,Limited Overs,Standard,no,21/06/2025,13:00,"Horspath Recreation Ground, The Village Hall",36253,4th XI,136094,Horspath CC,8683,1st XI,284082,Harwell International CC,3220,,,,,,,,,,,,,,,,45,,1,CON,Horspath CC - 4th XI - Conceded,284082,false,false,true,false,,,,Cherwell League,NA,NA
6910845,New,Yes,21/06/2025,275,Division 9B,126849,League,Limited Overs,Standard,no,21/06/2025,13:00,Harwell,11535,2nd XI,378560,Harwell International CC,3220,1st XI,378558,Gaerse Dun CC,29227,,,,,,,,,,,,,378558,Gaerse Dun CC - 1st XI won the toss and elected to field,378560,40,,1,W,Harwell International CC - 2nd XI - Won,378560,false,false,true,false,"<b>Harwell International CC 2nd XI Innings</b><br/>
23.2 Harwell International CC 2nd XI: 50 runs in 23.2 overs, 92 minutes, 8 extras<br/>38.4 Harwell International CC 2nd XI: 100 runs in 38.4 overs, 151 minutes, 10 extras
<br/>
<br/>
<b>Gaerse Dun CC 1st XI Innings</b><br/>
18.2 Gaerse Dun CC 1st XI: 50 runs in 18.1 overs, 78 minutes, 11 extras
<br/>
",,,Cherwell League,NA,NA
7152970,New,Yes,22/06/2025,275,Steve Dixon Memorial Cup,67395,Cup,Limited Overs,Standard,no,22/06/2025,14:00,Swinbrook 1st XI Square ,61642,1st XI,21620,Swinbrook CC,6202,1st XI,284082,Harwell International CC,3220,,,,,,,,,,,,,284082,Harwell International CC - 1st XI won the toss and elected to bat,284082,,,1,W,Harwell International CC - 1st XI - Won,284082,false,false,false,false,"<b>Harwell International CC 1st XI Innings</b><br/>
8.3 Harwell International CC 1st XI: 50 runs in 8.3 overs, 39 minutes, 1 extra<br/>15.2 Harwell International CC 1st XI: 100 runs in 15.2 overs, 68 minutes, 2 extras<br/>15.6 Jayesh Manwani: 50 runs in 21 balls, 38 minutes (3x4, 6x6)<br/>16.5 6th Wicket: 50 runs in 38 balls, 27 minutes, Jayesh Manwani 32 (13), Toby Gallington 18 (25), 3 extras<br/>25.2 Harwell International CC 1st XI: 150 runs in 25.2 overs, 106 minutes, 10 extras
<br/>
<br/>
<b>Swinbrook CC 1st XI Innings</b><br/>
13.6 Swinbrook CC 1st XI: 50 runs in 13.5 overs, 53 minutes, 2 extras<br/>18.1 4th Wicket: 50 runs in 37 balls, 23 minutes, Theo Blundell 24 (20), Harry Jones 23 (17), 3 extras<br/>19.3 Swinbrook CC 1st XI: 100 runs in 19.3 overs, 76 minutes, 4 extras<br/>23.5 Theo Blundell: 50 runs in 64 balls, 83 minutes (9x4)<br/>30.4 Swinbrook CC 1st XI: 150 runs in 30.4 overs, 126 minutes, 7 extras
<br/>
",,,Cherwell League,NA,NA
6924925,New,Yes,25/06/2025,16676,Division 3 South,128550,League,Limited Overs,Standard,no,25/06/2025,18:00,Add New Ground,,Midweek XI,329065,Chilton Foliat CC,26576,Midweek XI,15137,Harwell International CC,3220,,,,,,,,,,,,,329065,Chilton Foliat CC - Midweek XI won the toss and elected to field,15137,20,,1,W,Harwell International CC - Midweek XI - Won,15137,false,false,true,false,,,,Downs League,NA,NA
